success,spl,Ospl,distance_to_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,0.0,13.189722061157227,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,7.701014518737793,zsNo4HB9uLZ,0,109.55327606201172,0,4,4
0.0,0.0,0.0,8.817048072814941,zsNo4HB9uLZ,0,109.55327606201172,0,7,7
0.0,0.0,0.0,7.279597282409668,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
0.0,0.0,0.0,19.634084701538086,Z6MFQCViBuw,0,402.77545166015625,0,4,4
1.0,0.5381277533082004,0.5381277533082004,2.291304588317871,QUCTc6BB5sX,0,299.954345703125,0,2,2
0.0,0.0,0.0,20.121875762939453,QUCTc6BB5sX,0,299.954345703125,0,8,8
0.0,0.0,0.0,36.0791015625,QUCTc6BB5sX,0,299.954345703125,0,7,7
1.0,0.2422037222132838,0.2422037222132838,1.669621467590332,QUCTc6BB5sX,0,299.954345703125,0,4,4
0.0,0.0,0.0,46.794647216796875,QUCTc6BB5sX,0,299.954345703125,0,5,5
0.0,0.0,0.0,8.538987159729004,QUCTc6BB5sX,0,299.954345703125,0,5,5
0.0,0.0,0.0,18.42454719543457,2azQ1b91cZZ,0,287.629638671875,0,6,6
1.0,0.22042868401751198,0.22042868401751198,1.5270370244979858,2azQ1b91cZZ,0,287.629638671875,0,6,6
1.0,0.15636053686933332,0.15636053686933332,1.8976140022277832,2azQ1b91cZZ,0,287.629638671875,0,5,5
0.0,0.0,0.0,11.757936477661133,x8F5xyUWy9e,0,65.18981170654297,0,3,3
0.0,0.0,0.0,3.7344141006469727,x8F5xyUWy9e,0,65.18981170654297,0,5,5
1.0,0.4206335984286307,0.4206335984286307,2.777787685394287,x8F5xyUWy9e,0,65.18981170654297,0,3,3
1.0,0.7835694888346336,0.7835694888346336,1.6801531314849854,x8F5xyUWy9e,0,65.18981170654297,0,3,3
0.0,0.0,0.0,9.002568244934082,x8F5xyUWy9e,0,65.18981170654297,0,7,7
0.0,0.0,0.0,5.226177215576172,x8F5xyUWy9e,0,65.18981170654297,0,5,5
0.0,0.0,0.0,3.4304544925689697,x8F5xyUWy9e,0,65.18981170654297,0,2,2
0.0,0.0,0.0,6.135634422302246,8194nk5LbLH,0,106.7847900390625,0,5,5
1.0,0.5683445329830811,0.5683445329830811,0.5208449959754944,8194nk5LbLH,0,106.7847900390625,0,2,2
0.0,0.0,0.0,25.897611618041992,8194nk5LbLH,0,106.7847900390625,0,3,3
0.0,0.0,0.0,12.349124908447266,8194nk5LbLH,0,106.7847900390625,0,5,5
0.0,0.0,0.0,4.955887794494629,8194nk5LbLH,0,106.7847900390625,0,6,6
0.0,0.0,0.0,5.999077320098877,8194nk5LbLH,0,106.7847900390625,0,4,4
0.0,0.0,0.0,18.81059455871582,zsNo4HB9uLZ,0,109.55327606201172,0,6,6
0.0,0.0,0.0,13.299538612365723,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,13.994327545166016,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
0.0,0.0,0.0,10.73156452178955,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,3.907992362976074,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
0.0,0.0,0.0,4.521575927734375,zsNo4HB9uLZ,0,109.55327606201172,0,1,1
0.0,0.0,0.0,14.327462196350098,zsNo4HB9uLZ,0,109.55327606201172,0,5,5
1.0,0.32178336819112635,0.32178336819112635,0.360555499792099,zsNo4HB9uLZ,0,109.55327606201172,0,5,5
0.0,0.0,0.0,10.145549774169922,zsNo4HB9uLZ,0,109.55327606201172,0,6,6
1.0,0.35560493007780625,0.35560493007780625,1.2379231452941895,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,3.421154260635376,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,8.55022144317627,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,15.202747344970703,2azQ1b91cZZ,0,287.629638671875,0,5,5
0.0,0.0,0.0,44.13859176635742,2azQ1b91cZZ,0,287.629638671875,0,5,5
0.0,0.0,0.0,3.447047472000122,2azQ1b91cZZ,0,287.629638671875,0,3,3
1.0,0.1139729736878885,0.1139729736878885,2.45304012298584,2azQ1b91cZZ,0,287.629638671875,0,7,7
1.0,0.36636422445056105,0.36636422445056105,1.5438838005065918,2azQ1b91cZZ,0,287.629638671875,0,4,4
0.0,0.0,0.0,8.655852317810059,2azQ1b91cZZ,0,287.629638671875,0,3,3
1.0,0.4033395263296766,0.4033395263296766,0.39683741331100464,2azQ1b91cZZ,0,287.629638671875,0,3,3
0.0,0.0,0.0,18.356884002685547,2azQ1b91cZZ,0,287.629638671875,0,6,6
0.0,0.0,0.0,9.514188766479492,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,0.0,6.697010040283203,oLBMNvg9in8,0,143.6818084716797,0,3,3
1.0,0.5895332602512419,0.5895332602512419,2.7768211364746094,oLBMNvg9in8,0,143.6818084716797,0,8,8
0.0,0.0,0.0,6.86155366897583,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,8.312594413757324,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,12.34323501586914,oLBMNvg9in8,0,143.6818084716797,0,4,4
0.0,0.0,0.0,6.32438325881958,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,8.73315715789795,oLBMNvg9in8,0,143.6818084716797,0,10,10
0.0,0.0,0.0,8.212480545043945,oLBMNvg9in8,0,143.6818084716797,0,3,3
1.0,0.7576373909806067,0.7576373909806067,0.6098009943962097,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,0.0,18.80550193786621,oLBMNvg9in8,0,143.6818084716797,0,4,4
1.0,0.27171114083948206,0.27171114083948206,2.1045989990234375,EU6Fwq7SyZv,0,131.8668670654297,0,3,3
0.0,0.0,0.0,5.433290958404541,EU6Fwq7SyZv,0,131.8668670654297,0,5,5
0.0,0.0,0.0,8.471578598022461,EU6Fwq7SyZv,0,131.8668670654297,0,5,5
1.0,0.6049559342026468,0.6049559342026468,2.2844908237457275,EU6Fwq7SyZv,0,131.8668670654297,0,4,4
0.0,0.0,0.0,8.86312198638916,EU6Fwq7SyZv,0,131.8668670654297,0,9,9
0.0,0.0,0.0,13.4414644241333,EU6Fwq7SyZv,0,131.8668670654297,0,1,1
0.0,0.0,0.0,4.24632453918457,EU6Fwq7SyZv,0,131.8668670654297,0,3,3
1.0,0.2830856877759724,0.2830856877759724,2.5082945823669434,EU6Fwq7SyZv,0,131.8668670654297,0,3,3
0.0,0.0,0.0,15.736412048339844,EU6Fwq7SyZv,0,131.8668670654297,0,7,7
0.0,0.0,0.0,18.6480655670166,EU6Fwq7SyZv,0,131.8668670654297,0,4,4
0.0,0.0,0.0,17.238195419311523,EU6Fwq7SyZv,0,131.8668670654297,0,3,3
1.0,0.34728672148488693,0.34728672148488693,2.9124867916107178,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,9.175082206726074,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,3.6414055824279785,TbHJrupSAjP,0,226.20193481445312,0,5,5
0.0,0.0,0.0,5.857452869415283,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,6.470628261566162,TbHJrupSAjP,0,226.20193481445312,0,7,7
0.0,0.0,0.0,7.051019668579102,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,0.0,6.111037254333496,TbHJrupSAjP,0,226.20193481445312,0,6,6
0.0,0.0,0.0,19.95842742919922,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,5.845003128051758,TbHJrupSAjP,0,226.20193481445312,0,3,3
1.0,0.33664857418971617,0.33664857418971617,1.570518970489502,TbHJrupSAjP,0,226.20193481445312,0,6,6
0.0,0.0,0.0,18.16307830810547,TbHJrupSAjP,0,226.20193481445312,0,2,2
0.0,0.0,0.0,10.388914108276367,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,0.0,12.36517333984375,QUCTc6BB5sX,0,299.954345703125,0,7,7
0.0,0.0,0.0,5.440157890319824,QUCTc6BB5sX,0,299.954345703125,0,3,3
1.0,0.19297470485865467,0.19297470485865467,0.990967869758606,QUCTc6BB5sX,0,299.954345703125,0,4,4
0.0,0.0,0.0,32.413612365722656,QUCTc6BB5sX,0,299.954345703125,0,6,6
1.0,0.25266085923005877,0.25266085923005877,1.1768441200256348,QUCTc6BB5sX,0,299.954345703125,0,3,3
0.0,0.0,0.0,9.099418640136719,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,0.0,6.220849514007568,Z6MFQCViBuw,0,402.77545166015625,0,5,5
0.0,0.0,0.0,31.109983444213867,QUCTc6BB5sX,0,299.954345703125,0,7,7
1.0,0.2147177487677511,0.2147177487677511,1.390682339668274,QUCTc6BB5sX,0,299.954345703125,0,4,4
1.0,0.1100848557192892,0.1100848557192892,0.7216565608978271,QUCTc6BB5sX,0,299.954345703125,0,7,7
0.0,0.0,0.0,40.905670166015625,QUCTc6BB5sX,0,299.954345703125,0,4,4
1.0,0.2142611710775139,0.2142611710775139,0.6269758343696594,QUCTc6BB5sX,0,299.954345703125,0,4,4
0.0,0.0,0.0,21.411924362182617,QUCTc6BB5sX,0,299.954345703125,0,5,5
1.0,0.11494686854387168,0.11494686854387168,1.519300937652588,QUCTc6BB5sX,0,299.954345703125,0,6,6
1.0,0.35932852754593236,0.35932852754593236,2.8083622455596924,TbHJrupSAjP,0,226.20193481445312,0,3,3
0.0,0.0,0.0,8.321535110473633,TbHJrupSAjP,0,226.20193481445312,0,7,7
0.0,0.0,0.0,3.604904890060425,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,9.767166137695312,TbHJrupSAjP,0,226.20193481445312,0,9,9
0.0,0.0,0.0,8.187746047973633,TbHJrupSAjP,0,226.20193481445312,0,4,4
0.0,0.0,0.0,7.077864170074463,TbHJrupSAjP,0,226.20193481445312,0,4,4
